Fechas,WS_ms_S_WVT
2017-05-14 05:00:00,1.2430000000000001
2017-05-14 05:10:00,1.5109999999999999
2017-05-14 05:20:00,1.236
2017-05-14 05:30:00,0.84699999999999998
2017-05-14 05:40:00,0.59499999999999997
2017-05-14 05:50:00,0.55600000000000005
2017-05-14 06:00:00,0.38500000000000001
2017-05-14 06:10:00,1.1559999999999999
2017-05-14 06:20:00,1.2809999999999999
2017-05-14 06:30:00,1.1619999999999999
2017-05-14 06:40:00,0.81100000000000005
2017-05-14 06:50:00,1.1379999999999999
2017-05-14 07:00:00,1.093
2017-05-14 07:10:00,0.38800000000000001
2017-05-14 07:20:00,0.66900000000000004
2017-05-14 07:30:00,1.403
2017-05-14 07:40:00,1.278
2017-05-14 07:50:00,0.98299999999999998
2017-05-14 08:00:00,1.1910000000000001
2017-05-14 08:10:00,1.036
2017-05-14 08:20:00,0.64100000000000001
2017-05-14 08:30:00,0.89800000000000002
2017-05-14 08:40:00,1.556
2017-05-14 08:50:00,2.1749999999999998
2017-05-14 09:00:00,1.429
2017-05-14 09:10:00,0.94299999999999995
2017-05-14 09:20:00,1.02
2017-05-14 09:30:00,0.92800000000000005
2017-05-14 09:40:00,1.0620000000000001
2017-05-14 09:50:00,0.23599999999999999
2017-05-14 10:00:00,0.379
2017-05-14 10:10:00,1.2889999999999999
2017-05-14 10:20:00,1.095
2017-05-14 10:30:00,0.98799999999999999
2017-05-14 10:40:00,0.67500000000000004
2017-05-14 10:50:00,1.3380000000000001
2017-05-14 11:00:00,1.732
2017-05-14 11:10:00,1.1479999999999999
2017-05-14 11:20:00,1.552
2017-05-14 11:30:00,1.254
2017-05-14 11:40:00,1.855
2017-05-14 11:50:00,1.6100000000000001
2017-05-14 12:00:00,2.3929999999999998
2017-05-14 12:10:00,2.6259999999999999
2017-05-14 12:20:00,2.4700000000000002
2017-05-14 12:30:00,2.25
2017-05-14 12:40:00,2.0459999999999998
2017-05-14 12:50:00,2.2850000000000001
2017-05-14 13:00:00,2.4100000000000001
2017-05-14 13:10:00,2.6000000000000001
2017-05-14 13:20:00,2.4870000000000001
2017-05-14 13:30:00,1.3580000000000001
2017-05-14 13:40:00,2.1230000000000002
2017-05-14 13:50:00,1.8720000000000001
2017-05-14 14:00:00,1.532
2017-05-14 14:10:00,1.1319999999999999
2017-05-14 14:20:00,1.1319999999999999
2017-05-14 14:30:00,1.1499999999999999
2017-05-14 14:40:00,1.1339999999999999
2017-05-14 14:50:00,1.054
2017-05-14 15:00:00,1.6060000000000001
2017-05-14 15:10:00,1.2150000000000001
2017-05-14 15:20:00,2.3929999999999998
2017-05-14 15:30:00,1.972
2017-05-14 15:40:00,2.5369999999999999
2017-05-14 15:50:00,2.8410000000000002
2017-05-14 16:00:00,2.3039999999999998
2017-05-14 16:10:00,2.2629999999999999
2017-05-14 16:20:00,1.6459999999999999
2017-05-14 16:30:00,1.47
2017-05-14 16:40:00,2.1859999999999999
2017-05-14 16:50:00,0.84299999999999997
2017-05-14 17:00:00,1.7090000000000001
2017-05-14 17:10:00,2.2909999999999999
2017-05-14 17:20:00,2.5750000000000002
2017-05-14 17:30:00,2.5190000000000001
2017-05-14 17:40:00,1.899
2017-05-14 17:50:00,2.302
2017-05-14 18:00:00,1.415
2017-05-14 18:10:00,1.54
2017-05-14 18:20:00,1.3520000000000001
2017-05-14 18:30:00,0.89900000000000002
2017-05-14 18:40:00,0.91800000000000004
2017-05-14 18:50:00,0.74299999999999999
2017-05-14 19:00:00,0.84799999999999998
2017-05-14 19:10:00,0.81799999999999995
2017-05-14 19:20:00,0.873
2017-05-14 19:30:00,0.17999999999999999
2017-05-14 19:40:00,0.62
2017-05-14 19:50:00,0.73699999999999999
2017-05-14 20:00:00,0.622
2017-05-14 20:10:00,0.51300000000000001
2017-05-14 20:20:00,0.71599999999999997
2017-05-14 20:30:00,0.46700000000000003
2017-05-14 20:40:00,0.28999999999999998
2017-05-14 20:50:00,0.874
2017-05-14 21:00:00,1.6639999999999999
2017-05-14 21:10:00,1.8660000000000001
2017-05-14 21:20:00,0.85199999999999998
2017-05-14 21:30:00,0.46400000000000002
2017-05-14 21:40:00,0.42899999999999999
2017-05-14 21:50:00,1.306
2017-05-14 22:00:00,1.1120000000000001
2017-05-14 22:10:00,0.73899999999999999
2017-05-14 22:20:00,0.21299999999999999
2017-05-14 22:30:00,0.34000000000000002
2017-05-14 22:40:00,1.143
2017-05-14 22:50:00,0.91700000000000004
2017-05-14 23:00:00,1.0880000000000001
2017-05-14 23:10:00,0.71099999999999997
2017-05-14 23:20:00,0.89800000000000002
2017-05-14 23:30:00,1.3700000000000001
2017-05-14 23:40:00,0.61199999999999999
2017-05-14 23:50:00,1.2110000000000001
2017-05-15 00:00:00,1.3160000000000001
2017-05-15 00:10:00,1.3720000000000001
2017-05-15 00:20:00,1.6919999999999999
2017-05-15 00:30:00,1.6279999999999999
2017-05-15 00:40:00,1.415
2017-05-15 00:50:00,1.5129999999999999
2017-05-15 01:00:00,1.1100000000000001
2017-05-15 01:10:00,1.1819999999999999
2017-05-15 01:20:00,1.4379999999999999
2017-05-15 01:30:00,0.85199999999999998
2017-05-15 01:40:00,0.57399999999999995
2017-05-15 01:50:00,0.85299999999999998
2017-05-15 02:00:00,0.83199999999999996
2017-05-15 02:10:00,0.29799999999999999
2017-05-15 02:20:00,0.16200000000000001
2017-05-15 02:30:00,0.57599999999999996
2017-05-15 02:40:00,0.39000000000000001
2017-05-15 02:50:00,0.79800000000000004
2017-05-15 03:00:00,0.93300000000000005
2017-05-15 03:10:00,0.44400000000000001
2017-05-15 03:20:00,0.74299999999999999
2017-05-15 03:30:00,1.351
2017-05-15 03:40:00,0.625
2017-05-15 03:50:00,0.53100000000000003
2017-05-15 04:00:00,0.251
2017-05-15 04:10:00,0.308
2017-05-15 04:20:00,0.67100000000000004
2017-05-15 04:30:00,0.23699999999999999
2017-05-15 04:40:00,0.39600000000000002
2017-05-15 04:50:00,0.498
2017-05-15 05:00:00,0.38700000000000001
2017-05-15 05:10:00,0.30199999999999999
2017-05-15 05:20:00,0.57899999999999996
2017-05-15 05:30:00,0.496
2017-05-15 05:40:00,1.169
2017-05-15 05:50:00,0.58399999999999996
2017-05-15 06:00:00,0.79000000000000004
2017-05-15 06:10:00,0.92100000000000004
2017-05-15 06:20:00,0.93000000000000005
2017-05-15 06:30:00,0.16600000000000001
2017-05-15 06:40:00,0.14299999999999999
2017-05-15 06:50:00,0.49099999999999999
2017-05-15 07:00:00,1.0229999999999999
2017-05-15 07:10:00,1.0549999999999999
2017-05-15 07:20:00,0.67800000000000005
2017-05-15 07:30:00,0.59099999999999997
2017-05-15 07:40:00,0.20799999999999999
2017-05-15 07:50:00,0.78100000000000003
2017-05-15 08:00:00,0.83499999999999996
2017-05-15 08:10:00,0.50600000000000001
2017-05-15 08:20:00,0.14999999999999999
2017-05-15 08:30:00,0.13500000000000001
2017-05-15 08:40:00,0.18099999999999999
2017-05-15 08:50:00,0.33200000000000002
2017-05-15 09:00:00,0.28999999999999998
2017-05-15 09:10:00,0.54600000000000004
2017-05-15 09:20:00,0.71399999999999997
2017-05-15 09:30:00,0.58899999999999997
2017-05-15 09:40:00,0.69899999999999995
2017-05-15 09:50:00,0.57999999999999996
2017-05-15 10:00:00,0.53900000000000003
2017-05-15 10:10:00,0.69399999999999995
2017-05-15 10:20:00,0.88
2017-05-15 10:30:00,0.98999999999999999
2017-05-15 10:40:00,1.069
2017-05-15 10:50:00,0.748
2017-05-15 11:00:00,0.68700000000000006
2017-05-15 11:10:00,1.075
2017-05-15 11:20:00,0.76700000000000002
2017-05-15 11:30:00,0.92800000000000005
2017-05-15 11:40:00,0.53000000000000003
