Fechas,Temperatura
2017/5/16 13:00:00,10.89
2017/5/16 13:10:00,10.69
2017/5/16 13:20:00,10.81
2017/5/16 13:30:00,10.94
2017/5/16 13:40:00,10.91
2017/5/16 13:50:00,10.86
2017/5/16 14:00:00,10.83
2017/5/16 14:10:00,10.87
2017/5/16 14:20:00,10.73
2017/5/16 14:30:00,10.85
2017/5/16 14:40:00,10.97
2017/5/16 14:50:00,10.8
2017/5/16 15:00:00,10.9
2017/5/16 15:10:00,11.12
2017/5/16 15:20:00,11.51
2017/5/16 15:30:00,12.29
2017/5/16 15:40:00,12.17
2017/5/16 15:50:00,11.97
2017/5/16 16:00:00,11.76
2017/5/16 16:10:00,11.9
2017/5/16 16:20:00,12.16
2017/5/16 16:30:00,12.37
2017/5/16 16:40:00,12.52
2017/5/16 16:50:00,12.55
2017/5/16 17:00:00,12.62
2017/5/16 17:10:00,12.56
2017/5/16 17:20:00,12.37
2017/5/16 17:30:00,12.5
2017/5/16 17:40:00,12.61
2017/5/16 17:50:00,12.66
2017/5/16 18:00:00,12.38
2017/5/16 18:10:00,12.49
2017/5/16 18:20:00,12.65
2017/5/16 18:30:00,13
2017/5/16 18:40:00,12.86
2017/5/16 18:50:00,12.73
2017/5/16 19:00:00,12.73
2017/5/16 19:10:00,12.61
2017/5/16 19:20:00,12.75
2017/5/16 19:30:00,12.64
2017/5/16 19:40:00,12.34
2017/5/16 19:50:00,12.26
2017/5/16 20:00:00,12.2
2017/5/16 20:10:00,11.84
2017/5/16 20:20:00,11.82
2017/5/16 20:30:00,11.56
2017/5/16 20:40:00,11.42
2017/5/16 20:50:00,11.3
2017/5/16 21:00:00,11.2
2017/5/16 21:10:00,11.11
2017/5/16 21:20:00,11.07
2017/5/16 21:30:00,11.08
2017/5/16 21:40:00,11.07
2017/5/16 21:50:00,11.04
2017/5/16 22:00:00,10.99
2017/5/16 22:10:00,10.96
2017/5/16 22:20:00,10.94
2017/5/16 22:30:00,11
2017/5/16 22:40:00,11.11
2017/5/16 22:50:00,11.29
2017/5/16 23:00:00,11.43
2017/5/16 23:10:00,11.39
2017/5/16 23:20:00,11.24
2017/5/16 23:30:00,11.22
2017/5/16 23:40:00,11.17
2017/5/16 23:50:00,11.21
2017/5/17 0:00:00,11.24
2017/5/17 0:10:00,11.27
2017/5/17 0:20:00,11.33
2017/5/17 0:30:00,11.4
2017/5/17 0:40:00,11.3
2017/5/17 0:50:00,10.61
2017/5/17 1:00:00,10.3
2017/5/17 1:10:00,10.23
2017/5/17 1:20:00,10.03
2017/5/17 1:30:00,9.89
2017/5/17 1:40:00,9.75
2017/5/17 1:50:00,9.85
2017/5/17 2:00:00,9.8
2017/5/17 2:10:00,9.59
2017/5/17 2:20:00,9.49
2017/5/17 2:30:00,9.28
2017/5/17 2:40:00,9.45
2017/5/17 2:50:00,9.49
2017/5/17 3:00:00,9.74
2017/5/17 3:10:00,9.91
2017/5/17 3:20:00,10.11
2017/5/17 3:30:00,10.15
2017/5/17 3:40:00,10.01
2017/5/17 3:50:00,9.89
2017/5/17 4:00:00,10.01
2017/5/17 4:10:00,10.16
2017/5/17 4:20:00,10.21
2017/5/17 4:30:00,10.26
2017/5/17 4:40:00,10.35
2017/5/17 4:50:00,10.46
2017/5/17 5:00:00,10.48
2017/5/17 5:10:00,10.52
2017/5/17 5:20:00,10.43
2017/5/17 5:30:00,10.5
2017/5/17 5:40:00,10.57
2017/5/17 5:50:00,10.62
2017/5/17 6:00:00,10.45
2017/5/17 6:10:00,10.26
2017/5/17 6:20:00,10.16
2017/5/17 6:30:00,10.35
2017/5/17 6:40:00,10.63
2017/5/17 6:50:00,10.72
2017/5/17 7:00:00,10.21
2017/5/17 7:10:00,10.11
2017/5/17 7:20:00,9.84
2017/5/17 7:30:00,9.64
2017/5/17 7:40:00,9.57
2017/5/17 7:50:00,9.58
2017/5/17 8:00:00,9.46
2017/5/17 8:10:00,9.36
2017/5/17 8:20:00,9.18
2017/5/17 8:30:00,9.34
2017/5/17 8:40:00,9.4
2017/5/17 8:50:00,9.65
2017/5/17 9:00:00,9.66
2017/5/17 9:10:00,9.52
2017/5/17 9:20:00,9.71
2017/5/17 9:30:00,9.97
2017/5/17 9:40:00,10.14
2017/5/17 9:50:00,10.44
2017/5/17 10:00:00,10.62
2017/5/17 10:10:00,10.65
2017/5/17 10:20:00,10.7
2017/5/17 10:30:00,10.82
2017/5/17 10:40:00,11.02
2017/5/17 10:50:00,11.27
2017/5/17 11:00:00,11.21
2017/5/17 11:10:00,11.36
2017/5/17 11:20:00,11.72
2017/5/17 11:30:00,11.81
2017/5/17 11:40:00,12.09
2017/5/17 11:50:00,12.12
2017/5/17 12:00:00,12.12
2017/5/17 12:10:00,12.1
2017/5/17 12:20:00,12.13
2017/5/17 12:30:00,11.99
2017/5/17 12:40:00,11.87
2017/5/17 12:50:00,11.74
2017/5/17 13:00:00,12.11
2017/5/17 13:10:00,12.13
2017/5/17 13:20:00,12.18
2017/5/17 13:30:00,12.71
2017/5/17 13:40:00,13.42
2017/5/17 13:50:00,13.04
2017/5/17 14:00:00,13.11
2017/5/17 14:10:00,13.17
2017/5/17 14:20:00,13.16
2017/5/17 14:30:00,13.14
2017/5/17 14:40:00,13.52
2017/5/17 14:50:00,13.8
2017/5/17 15:00:00,13.95
2017/5/17 15:10:00,13.44
2017/5/17 15:20:00,13.34
2017/5/17 15:30:00,13.19
2017/5/17 15:40:00,13.11
2017/5/17 15:50:00,13.21
2017/5/17 16:00:00,13.18
2017/5/17 16:10:00,13.16
2017/5/17 16:20:00,13.31
2017/5/17 16:30:00,13.49
2017/5/17 16:40:00,13.58
2017/5/17 16:50:00,13.58
2017/5/17 17:00:00,13.55
2017/5/17 17:10:00,13.7
2017/5/17 17:20:00,13.88
2017/5/17 17:30:00,13.32
2017/5/17 17:40:00,13.08
2017/5/17 17:50:00,13.04
2017/5/17 18:00:00,12.95
2017/5/17 18:10:00,12.68
2017/5/17 18:20:00,12.59
2017/5/17 18:30:00,12.52
2017/5/17 18:40:00,12.53
2017/5/17 18:50:00,12.49
2017/5/17 19:00:00,12.31
2017/5/17 19:10:00,12.2
2017/5/17 19:20:00,12.08
2017/5/17 19:30:00,12
2017/5/17 19:40:00,11.96
2017/5/17 19:50:00,12.04
2017/5/17 20:00:00,12.08
2017/5/17 20:10:00,12.05
2017/5/17 20:20:00,12.11
2017/5/17 20:30:00,12.07
2017/5/17 20:40:00,12.03
2017/5/17 20:50:00,12.13
2017/5/17 21:00:00,12.29
2017/5/17 21:10:00,12.37
2017/5/17 21:20:00,12.54
2017/5/17 21:30:00,12.45
2017/5/17 21:40:00,12.43
2017/5/17 21:50:00,12.3
2017/5/17 22:00:00,12.24
2017/5/17 22:10:00,12.27
2017/5/17 22:20:00,12.21
2017/5/17 22:30:00,12.08
2017/5/17 22:40:00,12.18
2017/5/17 22:50:00,12.11
2017/5/17 23:00:00,12.14
2017/5/17 23:10:00,12.06
2017/5/17 23:20:00,11.84
2017/5/17 23:30:00,11.59
2017/5/17 23:40:00,11.4
2017/5/17 23:50:00,11.43
2017/5/18 0:00:00,11.6
2017/5/18 0:10:00,11.85
2017/5/18 0:20:00,12
2017/5/18 0:30:00,12.03
2017/5/18 0:40:00,11.82
2017/5/18 0:50:00,11.75
2017/5/18 1:00:00,11.78
2017/5/18 1:10:00,11.48
2017/5/18 1:20:00,11.54
2017/5/18 1:30:00,11.59
2017/5/18 1:40:00,11.56
2017/5/18 1:50:00,11.6
2017/5/18 2:00:00,11.61
2017/5/18 2:10:00,11.45
2017/5/18 2:20:00,11.01
2017/5/18 2:30:00,10.9
2017/5/18 2:40:00,10.34
2017/5/18 2:50:00,9.53
2017/5/18 3:00:00,9.15
2017/5/18 3:10:00,8.73
2017/5/18 3:20:00,8.42
2017/5/18 3:30:00,8.25
2017/5/18 3:40:00,8.17
2017/5/18 3:50:00,7.987
2017/5/18 4:00:00,7.821
2017/5/18 4:10:00,7.774
2017/5/18 4:20:00,7.62
2017/5/18 4:30:00,7.465
2017/5/18 4:40:00,7.456
2017/5/18 4:50:00,7.4
2017/5/18 5:00:00,7.202
2017/5/18 5:10:00,7.222
2017/5/18 5:20:00,7.143
2017/5/18 5:30:00,7.228
2017/5/18 5:40:00,7.268
2017/5/18 5:50:00,6.971
2017/5/18 6:00:00,6.232
2017/5/18 6:10:00,6.035
2017/5/18 6:20:00,6.241
2017/5/18 6:30:00,6.494
2017/5/18 6:40:00,6.489
2017/5/18 6:50:00,6.431
2017/5/18 7:00:00,6.21
2017/5/18 7:10:00,6.304
2017/5/18 7:20:00,5.989
2017/5/18 7:30:00,5.956
2017/5/18 7:40:00,6.198
2017/5/18 7:50:00,6.477
2017/5/18 8:00:00,6.716
2017/5/18 8:10:00,6.525
2017/5/18 8:20:00,6.229
2017/5/18 8:30:00,6.197
2017/5/18 8:40:00,5.974
2017/5/18 8:50:00,5.951
2017/5/18 9:00:00,5.926
2017/5/18 9:10:00,5.796
2017/5/18 9:20:00,5.731
2017/5/18 9:30:00,5.995
2017/5/18 9:40:00,6.321
2017/5/18 9:50:00,6.658
2017/5/18 10:00:00,6.809
2017/5/18 10:10:00,6.975
2017/5/18 10:20:00,7.131
2017/5/18 10:30:00,7.094
2017/5/18 10:40:00,7.314
2017/5/18 10:50:00,7.183
2017/5/18 11:00:00,7.231
2017/5/18 11:10:00,7.44
2017/5/18 11:20:00,7.721
2017/5/18 11:30:00,8.03
2017/5/18 11:40:00,8.38
2017/5/18 11:50:00,8.39
2017/5/18 12:00:00,8.16
2017/5/18 12:10:00,7.774
2017/5/18 12:20:00,7.936
2017/5/18 12:30:00,8
2017/5/18 12:40:00,8.23
2017/5/18 12:50:00,8.13
2017/5/18 13:00:00,8.5
2017/5/18 13:10:00,8.44
2017/5/18 13:20:00,8.49
2017/5/18 13:30:00,8.67
2017/5/18 13:40:00,8.56
2017/5/18 13:50:00,8.82
2017/5/18 14:00:00,8.69
2017/5/18 14:10:00,9
2017/5/18 14:20:00,9.28
2017/5/18 14:30:00,9.66
2017/5/18 14:40:00,10.11
2017/5/18 14:50:00,10.29
2017/5/18 15:00:00,10
2017/5/18 15:10:00,10.17
2017/5/18 15:20:00,10.45
2017/5/18 15:30:00,10.38
2017/5/18 15:40:00,10.06
2017/5/18 15:50:00,9.64
2017/5/18 16:00:00,9.57
2017/5/18 16:10:00,9.54
2017/5/18 16:20:00,9.18
2017/5/18 16:30:00,9.27
2017/5/18 16:40:00,9.37
2017/5/18 16:50:00,9.41
2017/5/18 17:00:00,9.57
2017/5/18 17:10:00,9.59
2017/5/18 17:20:00,9.92
2017/5/18 17:30:00,10.5
2017/5/18 17:40:00,10.52
2017/5/18 17:50:00,10.84
2017/5/18 18:00:00,11.08
2017/5/18 18:10:00,10.77
2017/5/18 18:20:00,10.24
2017/5/18 18:30:00,9.84
2017/5/18 18:40:00,9.71
2017/5/18 18:50:00,9.52
2017/5/18 19:00:00,9.06
2017/5/18 19:10:00,8.63
2017/5/18 19:20:00,8.7
2017/5/18 19:30:00,8.87
2017/5/18 19:40:00,8.78
2017/5/18 19:50:00,8.06
2017/5/18 20:00:00,8.02
2017/5/18 20:10:00,7.875
2017/5/18 20:20:00,7.657
2017/5/18 20:30:00,7.5
2017/5/18 20:40:00,7.622
2017/5/18 20:50:00,7.705
2017/5/18 21:00:00,7.512
2017/5/18 21:10:00,7.293
2017/5/18 21:20:00,7.198
2017/5/18 21:30:00,7.159
2017/5/18 21:40:00,7.565
2017/5/18 21:50:00,7.508
2017/5/18 22:00:00,7.283
2017/5/18 22:10:00,7.211
2017/5/18 22:20:00,7.187
2017/5/18 22:30:00,7.27
2017/5/18 22:40:00,7.219
2017/5/18 22:50:00,7.189
2017/5/18 23:00:00,7.714
2017/5/18 23:10:00,7.875
2017/5/18 23:20:00,7.712
2017/5/18 23:30:00,7.669
2017/5/18 23:40:00,7.574
2017/5/18 23:50:00,7.485
2017/5/19 0:00:00,7.471
2017/5/19 0:10:00,7.552
2017/5/19 0:20:00,7.81
2017/5/19 0:30:00,7.816
2017/5/19 0:40:00,7.927
2017/5/19 0:50:00,7.552
2017/5/19 1:00:00,7.401
2017/5/19 1:10:00,7.518
2017/5/19 1:20:00,7.852
2017/5/19 1:30:00,7.404
2017/5/19 1:40:00,6.534
2017/5/19 1:50:00,6.392
2017/5/19 2:00:00,6.468
2017/5/19 2:10:00,6.346
2017/5/19 2:20:00,6.456
2017/5/19 2:30:00,6.756
2017/5/19 2:40:00,6.747
2017/5/19 2:50:00,6.227
2017/5/19 3:00:00,5.658
2017/5/19 3:10:00,5.324
2017/5/19 3:20:00,5.454
2017/5/19 3:30:00,5.693
2017/5/19 3:40:00,5.533
2017/5/19 3:50:00,5.121
2017/5/19 4:00:00,4.841
2017/5/19 4:10:00,4.686
2017/5/19 4:20:00,4.862
2017/5/19 4:30:00,5.868
2017/5/19 4:40:00,6.068
2017/5/19 4:50:00,5.856
2017/5/19 5:00:00,5.753
2017/5/19 5:10:00,5.863
2017/5/19 5:20:00,5.514
2017/5/19 5:30:00,5.453
2017/5/19 5:40:00,5.324
2017/5/19 5:50:00,5.195
2017/5/19 6:00:00,5.237
2017/5/19 6:10:00,5.152
2017/5/19 6:20:00,4.734
2017/5/19 6:30:00,4.436
2017/5/19 6:40:00,4.424
2017/5/19 6:50:00,4.347
2017/5/19 7:00:00,4.345
2017/5/19 7:10:00,4.299
2017/5/19 7:20:00,4.134
2017/5/19 7:30:00,3.852
2017/5/19 7:40:00,3.726
2017/5/19 7:50:00,3.597
2017/5/19 8:00:00,3.613
2017/5/19 8:10:00,3.767
2017/5/19 8:20:00,4.073
2017/5/19 8:30:00,3.891
2017/5/19 8:40:00,3.662
2017/5/19 8:50:00,3.635
2017/5/19 9:00:00,3.467
2017/5/19 9:10:00,3.622
2017/5/19 9:20:00,4.083
2017/5/19 9:30:00,4.494
2017/5/19 9:40:00,5.362
2017/5/19 9:50:00,5.926
2017/5/19 10:00:00,5.866
2017/5/19 10:10:00,6.672
2017/5/19 10:20:00,6.198
2017/5/19 10:30:00,6.001
2017/5/19 10:40:00,5.879
2017/5/19 10:50:00,6.161
2017/5/19 11:00:00,6.428
2017/5/19 11:10:00,6.688
2017/5/19 11:20:00,7.015
2017/5/19 11:30:00,7.498
2017/5/19 11:40:00,7.937
2017/5/19 11:50:00,8.44
2017/5/19 12:00:00,8.2
2017/5/19 12:10:00,8.48
2017/5/19 12:20:00,8.4
2017/5/19 12:30:00,8.7
2017/5/19 12:40:00,9.03
2017/5/19 12:50:00,9.19
2017/5/19 13:00:00,10.25
2017/5/19 13:10:00,10.42
2017/5/19 13:20:00,10.68
2017/5/19 13:30:00,10.4
2017/5/19 13:40:00,10.53
2017/5/19 13:50:00,10.34
2017/5/19 14:00:00,10.52
2017/5/19 14:10:00,10.84
2017/5/19 14:20:00,11
2017/5/19 14:30:00,11.13
2017/5/19 14:40:00,11.12
2017/5/19 14:50:00,11.8
2017/5/19 15:00:00,11.51
2017/5/19 15:10:00,11.96
2017/5/19 15:20:00,12.1
2017/5/19 15:30:00,12.34
2017/5/19 15:40:00,12.58
2017/5/19 15:50:00,13.17
2017/5/19 16:00:00,12.74
2017/5/19 16:10:00,13.49
2017/5/19 16:20:00,13.65
2017/5/19 16:30:00,13.81
2017/5/19 16:40:00,14.75
2017/5/19 16:50:00,13.99
2017/5/19 17:00:00,14.01
2017/5/19 17:10:00,13.68
2017/5/19 17:20:00,13.43
2017/5/19 17:30:00,13.62
2017/5/19 17:40:00,13.26
2017/5/19 17:50:00,13.43
2017/5/19 18:00:00,13.55
2017/5/19 18:10:00,13.1
2017/5/19 18:20:00,13
2017/5/19 18:30:00,12.78
2017/5/19 18:40:00,12.31
2017/5/19 18:50:00,12.01
2017/5/19 19:00:00,11.82
2017/5/19 19:10:00,11.64
2017/5/19 19:20:00,11.53
2017/5/19 19:30:00,11.29
2017/5/19 19:40:00,11.32
2017/5/19 19:50:00,10.79
2017/5/19 20:00:00,10.61
2017/5/19 20:10:00,10.34
2017/5/19 20:20:00,10.54
2017/5/19 20:30:00,10.55
2017/5/19 20:40:00,10.63
2017/5/19 20:50:00,10.58
2017/5/19 21:00:00,10.49
2017/5/19 21:10:00,10.4
2017/5/19 21:20:00,10.39
2017/5/19 21:30:00,10.44
2017/5/19 21:40:00,10.26
2017/5/19 21:50:00,10.16
2017/5/19 22:00:00,10.13
2017/5/19 22:10:00,10.09
2017/5/19 22:20:00,10.04
2017/5/19 22:30:00,9.89
2017/5/19 22:40:00,9.72
2017/5/19 22:50:00,9.56
2017/5/19 23:00:00,9.6
2017/5/19 23:10:00,9.62
2017/5/19 23:20:00,9.69
2017/5/19 23:30:00,9.84
2017/5/19 23:40:00,9.41
2017/5/19 23:50:00,9.31
2017/5/20 0:00:00,9.39
2017/5/20 0:10:00,9.13
2017/5/20 0:20:00,8.77
2017/5/20 0:30:00,8.6
2017/5/20 0:40:00,8.4
2017/5/20 0:50:00,7.911
2017/5/20 1:00:00,7.734
2017/5/20 1:10:00,7.831
2017/5/20 1:20:00,7.482
2017/5/20 1:30:00,7.346
2017/5/20 1:40:00,7.088
2017/5/20 1:50:00,7.066
2017/5/20 2:00:00,7.16
2017/5/20 2:10:00,7.028
2017/5/20 2:20:00,7.085
2017/5/20 2:30:00,7.116
2017/5/20 2:40:00,7.258
2017/5/20 2:50:00,7.039
2017/5/20 3:00:00,6.867
2017/5/20 3:10:00,6.702
2017/5/20 3:20:00,6.451
2017/5/20 3:30:00,6.477
2017/5/20 3:40:00,5.721
2017/5/20 3:50:00,5.67
2017/5/20 4:00:00,5.877
2017/5/20 4:10:00,6.415
2017/5/20 4:20:00,6.531
2017/5/20 4:30:00,6.021
2017/5/20 4:40:00,5.491
2017/5/20 4:50:00,5.336
2017/5/20 5:00:00,5.014
2017/5/20 5:10:00,4.711
2017/5/20 5:20:00,4.711
2017/5/20 5:30:00,4.693
2017/5/20 5:40:00,5.142
2017/5/20 5:50:00,5.543
2017/5/20 6:00:00,5.764
2017/5/20 6:10:00,6.079
2017/5/20 6:20:00,6.543
2017/5/20 6:30:00,6.584
2017/5/20 6:40:00,5.513
2017/5/20 6:50:00,4.715
2017/5/20 7:00:00,4.787
2017/5/20 7:10:00,5.066
2017/5/20 7:20:00,5.876
2017/5/20 7:30:00,5.093
2017/5/20 7:40:00,4.088
2017/5/20 7:50:00,4.3
2017/5/20 8:00:00,4.568
2017/5/20 8:10:00,5.048
2017/5/20 8:20:00,5.143
2017/5/20 8:30:00,5.711
2017/5/20 8:40:00,5.479
2017/5/20 8:50:00,5.115
2017/5/20 9:00:00,5.125
2017/5/20 9:10:00,5.597
2017/5/20 9:20:00,6.567
2017/5/20 9:30:00,6.971
2017/5/20 9:40:00,6.347
2017/5/20 9:50:00,6.23
2017/5/20 10:00:00,6.48
2017/5/20 10:10:00,6.426
2017/5/20 10:20:00,5.986
2017/5/20 10:30:00,6.085
2017/5/20 10:40:00,6.014
2017/5/20 10:50:00,6.634
2017/5/20 11:00:00,7.392
2017/5/20 11:10:00,8.28
2017/5/20 11:20:00,8.44
2017/5/20 11:30:00,8.99
2017/5/20 11:40:00,9.64
2017/5/20 11:50:00,10.41
2017/5/20 12:00:00,10.52
2017/5/20 12:10:00,10.6
2017/5/20 12:20:00,10.84
2017/5/20 12:30:00,11.16
2017/5/20 12:40:00,11.69
2017/5/20 12:50:00,11.86
2017/5/20 13:00:00,12.27
2017/5/20 13:10:00,12.93
2017/5/20 13:20:00,13.2
2017/5/20 13:30:00,13.4
2017/5/20 13:40:00,13.24
2017/5/20 13:50:00,13.18
2017/5/20 14:00:00,13.2
2017/5/20 14:10:00,13.14
2017/5/20 14:20:00,13.49
2017/5/20 14:30:00,14.31
2017/5/20 14:40:00,14.06
2017/5/20 14:50:00,14.29
2017/5/20 15:00:00,14.64
2017/5/20 15:10:00,14.67
2017/5/20 15:20:00,15.02
2017/5/20 15:30:00,15.48
2017/5/20 15:40:00,15.82
2017/5/20 15:50:00,15.92
2017/5/20 16:00:00,16.76
2017/5/20 16:10:00,16.3
2017/5/20 16:20:00,16.29
2017/5/20 16:30:00,16.71
2017/5/20 16:40:00,16.63
2017/5/20 16:50:00,17.01
2017/5/20 17:00:00,16.88
2017/5/20 17:10:00,17.33
2017/5/20 17:20:00,17.16
2017/5/20 17:30:00,17.59
2017/5/20 17:40:00,17.17
2017/5/20 17:50:00,16.94
2017/5/20 18:00:00,16.89
2017/5/20 18:10:00,16.69
2017/5/20 18:20:00,16.42
2017/5/20 18:30:00,15.99
2017/5/20 18:40:00,15.46
2017/5/20 18:50:00,14.92
2017/5/20 19:00:00,14.63
2017/5/20 19:10:00,14.56
2017/5/20 19:20:00,14.44
2017/5/20 19:30:00,14.28
2017/5/20 19:40:00,14.16
2017/5/20 19:50:00,14.3
2017/5/20 20:00:00,14.36
2017/5/20 20:10:00,14.22
2017/5/20 20:20:00,13.91
2017/5/20 20:30:00,13.73
2017/5/20 20:40:00,13.58
2017/5/20 20:50:00,13.4
2017/5/20 21:00:00,13.28
2017/5/20 21:10:00,13.09
2017/5/20 21:20:00,12.77
2017/5/20 21:30:00,12.6
2017/5/20 21:40:00,12.34
2017/5/20 21:50:00,12
2017/5/20 22:00:00,11.79
2017/5/20 22:10:00,11.57
2017/5/20 22:20:00,11.89
2017/5/20 22:30:00,11.89
2017/5/20 22:40:00,11.41
2017/5/20 22:50:00,11.91
2017/5/20 23:00:00,12.36
2017/5/20 23:10:00,11.67
2017/5/20 23:20:00,11.06
2017/5/20 23:30:00,10.91
2017/5/20 23:40:00,11.4
2017/5/20 23:50:00,11.16
2017/5/21 0:00:00,11.53
2017/5/21 0:10:00,10.87
2017/5/21 0:20:00,10.29
2017/5/21 0:30:00,10.98
2017/5/21 0:40:00,10.97
2017/5/21 0:50:00,10.48
2017/5/21 1:00:00,10.07
2017/5/21 1:10:00,10.01
2017/5/21 1:20:00,9.95
2017/5/21 1:30:00,9.61
2017/5/21 1:40:00,9.43
2017/5/21 1:50:00,9.48
2017/5/21 2:00:00,9.14
2017/5/21 2:10:00,9.39
2017/5/21 2:20:00,10.14
2017/5/21 2:30:00,9.41
2017/5/21 2:40:00,9.41
2017/5/21 2:50:00,9.48
2017/5/21 3:00:00,9.82
2017/5/21 3:10:00,9.8
2017/5/21 3:20:00,9.64
2017/5/21 3:30:00,8.92
2017/5/21 3:40:00,8.63
2017/5/21 3:50:00,8.59
2017/5/21 4:00:00,8.37
2017/5/21 4:10:00,8.22
2017/5/21 4:20:00,7.983
2017/5/21 4:30:00,7.956
2017/5/21 4:40:00,8.26
2017/5/21 4:50:00,8.56
2017/5/21 5:00:00,8.36
2017/5/21 5:10:00,9.07
2017/5/21 5:20:00,9.28
2017/5/21 5:30:00,8.68
2017/5/21 5:40:00,7.851
2017/5/21 5:50:00,7.814
2017/5/21 6:00:00,8.4
2017/5/21 6:10:00,8.88
2017/5/21 6:20:00,8.25
2017/5/21 6:30:00,8.39
2017/5/21 6:40:00,9.42
2017/5/21 6:50:00,9.16
2017/5/21 7:00:00,9.02
2017/5/21 7:10:00,8.8
2017/5/21 7:20:00,8.84
2017/5/21 7:30:00,6.989
2017/5/21 7:40:00,7.002
2017/5/21 7:50:00,7.856
2017/5/21 8:00:00,8.06
2017/5/21 8:10:00,8.3
2017/5/21 8:20:00,8.55
2017/5/21 8:30:00,8.89
2017/5/21 8:40:00,8.81
2017/5/21 8:50:00,8.82
2017/5/21 9:00:00,8.91
2017/5/21 9:10:00,10.07
2017/5/21 9:20:00,10.35
2017/5/21 9:30:00,8.42
2017/5/21 9:40:00,7.404
2017/5/21 9:50:00,6.947
2017/5/21 10:00:00,6.987
2017/5/21 10:10:00,7.455
2017/5/21 10:20:00,8.34
2017/5/21 10:30:00,9.04
2017/5/21 10:40:00,9.52
2017/5/21 10:50:00,9.76
2017/5/21 11:00:00,9.71
2017/5/21 11:10:00,10.01
2017/5/21 11:20:00,10.59
2017/5/21 11:30:00,10.88
2017/5/21 11:40:00,11.71
2017/5/21 11:50:00,11.87
2017/5/21 12:00:00,12.5
2017/5/21 12:10:00,12.83
2017/5/21 12:20:00,13.12
2017/5/21 12:30:00,13.48
2017/5/21 12:40:00,13.93
2017/5/21 12:50:00,14.18
2017/5/21 13:00:00,14.24
2017/5/21 13:10:00,14.72
2017/5/21 13:20:00,15.01
2017/5/21 13:30:00,15.75
2017/5/21 13:40:00,15.93
2017/5/21 13:50:00,16.01
2017/5/21 14:00:00,16.09
2017/5/21 14:10:00,16.32
2017/5/21 14:20:00,16.42
2017/5/21 14:30:00,16.39
2017/5/21 14:40:00,16.49
2017/5/21 14:50:00,16.38
2017/5/21 15:00:00,16.33
2017/5/21 15:10:00,16.37
2017/5/21 15:20:00,16.26
2017/5/21 15:30:00,15.95
2017/5/21 15:40:00,15.86
2017/5/21 15:50:00,15.67
2017/5/21 16:00:00,15.47
2017/5/21 16:10:00,15.34
2017/5/21 16:20:00,15.28
2017/5/21 16:30:00,15.18
2017/5/21 16:40:00,15.06
2017/5/21 16:50:00,14.85
2017/5/21 17:00:00,14.69
2017/5/21 17:10:00,14.67
2017/5/21 17:20:00,14.74
2017/5/21 17:30:00,14.77
2017/5/21 17:40:00,14.82
2017/5/21 17:50:00,14.78
2017/5/21 18:00:00,14.65
2017/5/21 18:10:00,14.59
2017/5/21 18:20:00,14.45
2017/5/21 18:30:00,14.37
2017/5/21 18:40:00,14.23
2017/5/21 18:50:00,14.11
2017/5/21 19:00:00,13.96
2017/5/21 19:10:00,13.71
2017/5/21 19:20:00,13.59
2017/5/21 19:30:00,13.37
2017/5/21 19:40:00,13.17
2017/5/21 19:50:00,12.97
2017/5/21 20:00:00,12.69
2017/5/21 20:10:00,12.58
2017/5/21 20:20:00,12.57
2017/5/21 20:30:00,12.4
2017/5/21 20:40:00,12.21
2017/5/21 20:50:00,12.16
2017/5/21 21:00:00,12.24
2017/5/21 21:10:00,12.3
2017/5/21 21:20:00,12.27
2017/5/21 21:30:00,12.21
2017/5/21 21:40:00,12.4
2017/5/21 21:50:00,12.43
2017/5/21 22:00:00,12.47
2017/5/21 22:10:00,12.47
2017/5/21 22:20:00,12.39
2017/5/21 22:30:00,11.83
2017/5/21 22:40:00,11.77
2017/5/21 22:50:00,11.73
2017/5/21 23:00:00,11.65
2017/5/21 23:10:00,11.59
2017/5/21 23:20:00,11.44
2017/5/21 23:30:00,11.35
2017/5/21 23:40:00,11.26
2017/5/21 23:50:00,11.12
2017/5/22 0:00:00,11.14
2017/5/22 0:10:00,10.8
2017/5/22 0:20:00,10.38
2017/5/22 0:30:00,10.05
2017/5/22 0:40:00,10.23
2017/5/22 0:50:00,10.42
2017/5/22 1:00:00,10.3
2017/5/22 1:10:00,10.2
2017/5/22 1:20:00,10.23
2017/5/22 1:30:00,10.04
2017/5/22 1:40:00,9.8
2017/5/22 1:50:00,9.91
2017/5/22 2:00:00,10.14
2017/5/22 2:10:00,10.18
2017/5/22 2:20:00,10.15
2017/5/22 2:30:00,10.14
2017/5/22 2:40:00,10.09
2017/5/22 2:50:00,10.06
2017/5/22 3:00:00,9.73
2017/5/22 3:10:00,9.63
2017/5/22 3:20:00,9.62
2017/5/22 3:30:00,9.72
2017/5/22 3:40:00,9.63
2017/5/22 3:50:00,9.54
2017/5/22 4:00:00,9.1
2017/5/22 4:10:00,9.16
2017/5/22 4:20:00,9.05
2017/5/22 4:30:00,9.16
2017/5/22 4:40:00,9.32
2017/5/22 4:50:00,9.54
2017/5/22 5:00:00,9.62
2017/5/22 5:10:00,9.83
2017/5/22 5:20:00,9.87
2017/5/22 5:30:00,10.08
2017/5/22 5:40:00,10.14
2017/5/22 5:50:00,10.54
2017/5/22 6:00:00,10.32
2017/5/22 6:10:00,10.22
