Record;Global;Difusa;Directa;
117544;966.5837;97.18314;888.6678;
117545;959.9373;96.77517;882.3107;
117546;952.1447;95.99594;875.5801;
117547;956.8514;95.67601;881.4891;
117548;956.5399;95.90303;882.2717;
117549;955.72;95.88708;883.0712;
117550;951.2992;95.9452;880.2342;
117551;955.4581;95.31123;887.0293;
117552;960.912;95.00867;894.3235;
117553;951.0787;95.50256;883.8193;
117554;948.5339;96.08982;882.4061;
117555;944.9736;97.433;878.871;
117556;940.6696;98.28813;872.9103;
117557;937.4487;99.35277;870.4893;
117558;942.3986;100.8584;873.6005;
117559;933.6657;105.0331;859.6314;
117560;929.1328;106.4695;854.1682;
117561;928.2322;106.0044;854.6588;
117562;927.5842;106.5394;855.0072;
117563;924.8796;106.1905;854.649;
117564;921.2498;106.8421;851.1193;
117565;914.5402;107.0981;844.7479;
117566;910.5252;107.4243;840.7203;
117567;917.5784;107.692;851.1424;
117568;914.2462;107.4195;848.5306;
117569;909.2998;108.1466;844.0684;
117570;902.7071;108.3406;837.2737;
117571;903.598;106.9278;841.3147;
117572;909.4183;104.8944;853.0164;
117573;908.2777;104.1676;854.4343;
117574;907.0797;102.9178;855.5041;
117575;905.725;103.7146;854.5831;
117576;901.1862;104.6411;851.4698;
117577;901.8759;105.8161;851.683;
117578;906.3492;103.9332;860.4042;
117579;919.955;103.7648;877.7689;
117580;910.7555;103.7252;868.5582;
117581;899.3517;105.3249;855.2346;
117582;900.0938;107.7452;854.1735;
117583;908.5916;110.2929;862.1121;
117584;901.9391;114.231;850.8446;
117585;895.6108;117.7268;840.6394;
117586;894.5867;121.5135;836.7424;
117587;891.03;125.4339;827.8128;
117588;896.8168;131.6168;827.8845;
117589;881.5725;136.7237;804.3547;
117590;859.6494;141.5456;773.7374;
117591;808.087;143.791;711.7935;
117592;857.3427;150.6543;759.705;
117593;827.6187;148.9389;729.6545;
117594;779.6678;144.1873;682.5939;
117595;859.4252;142.658;780.047;
117596;879.2413;136.4523;813.9962;
117597;884.6996;130.6714;831.5026;
117598;878.1885;126.6234;832.0696;
117599;873.1479;123.4713;833.2748;
117600;868.2194;120.7959;835.1177;
117601;860.9012;118.429;831.149;
117602;847.3837;117.0331;819.242;
117603;839.0901;114.2997;815.6984;
117604;841.0872;111.8685;823.9199;
117605;842.5908;111.0427;829.3066;
117606;838.0966;110.2634;827.8198;
117607;839.4686;108.5364;835.0594;
117608;831.2208;107.2103;829.4598;
117609;825.7326;107.1873;824.6385;
117610;824.8714;108.0249;825.1341;
117611;828.9865;107.676;833.2834;
117612;824.8727;105.9079;833.7082;
117613;818.789;105.3904;829.0295;
117614;817.5735;105.3555;830.0922;
117615;820.252;106.0069;834.8401;
117616;823.2307;106.3327;840.935;
117617;768.5189;106.8096;774.5244;
117618;712.0648;105.3499;708.899;
117619;804.1252;108.485;821.2419;
117620;804.6871;108.2059;824.7131;
117621;802.1162;108.1594;823.9323;
117622;800.7421;108.1829;824.5052;
117623;801.3909;107.8922;828.9026;
117624;797.5598;107.0899;826.7816;
117625;789.4594;107.2878;819.1288;
117626;699.5909;105.6478;710.3284;
117627;678.7333;103.8739;688.0721;
117628;665.0354;104.7057;671.3419;
117629;740.5394;108.2129;765.6779;
117630;759.4402;109.8415;789.7017;
117631;758.0977;111.121;788.4257;
117632;763.2664;111.3594;796.4319;
117633;761.9172;111.5164;797.5658;
117634;762.4037;110.7078;803.1629;
117635;764.7214;109.6435;811.0313;
117636;759.0586;110.2717;805.015;
117637;755.3519;110.2776;803.8094;
117638;753.001;110.644;803.0267;
117639;738.3275;111.941;784.102;
117640;733.9191;114.1163;777.5793;
117641;730.3129;116.4777;771.0614;
117642;684.7443;117.1642;711.9558;
117643;707.2719;120.1712;739.8088;
117644;692.6855;123.219;716.9135;
117645;690.0547;125.3305;712.9476;
117646;687.758;126.5928;710.1871;
117647;701.1158;128.8088;726.9825;
117648;676.5646;128.8845;695.4404;
117649;663.9815;128.1923;681.7593;
117650;690.3693;127.8549;721.7322;
117651;683.8715;125.8251;719.7523;
117652;672.7717;123.3242;711.9583;
117653;664.8372;121.5688;706.356;
117654;658.4813;120.6328;702.7402;
117655;656.5178;119.3253;704.8716;
117656;645.3321;117.9879;693.6743;
117657;623.7385;116.8025;668.2336;
117658;640.9648;116.4537;697.1523;
117659;653.4344;115.7568;718.5613;
117660;663.32;116.0943;736.3519;
117661;653.606;114.478;728.7614;
117662;672.8223;114.8328;758.3175;
117663;683.7204;116.2005;776.6088;
117664;675.5118;116.6426;766.2598;
117665;617.9186;116.5557;685.5957;
117666;501.0454;113.6823;520.0272;
117667;542.5455;116.7423;578.0079;
117668;488.2034;117.0915;498.6256;
117669;530.612;121.1403;557.1021;
117670;506.634;124.5375;516.4188;
117671;519.9341;127.9698;532.2263;
117672;545.73;131.809;567.3087;
117673;515.8004;133.3215;521.1639;
117674;500.4176;134.0544;498.4102;
117675;520.302;136.003;527.0424;
117676;503.9913;136.5847;503.7967;
117677;522.6737;137.8936;532.8582;
117678;510.2165;138.0099;515.3489;
117679;513.8232;137.7772;524.136;
117680;551.2614;138.7545;584.5971;
117681;547.8751;138.2368;583.4646;
117682;545.0749;136.6094;585.5166;
117683;538.4841;134.539;581.9716;
117684;547.0664;132.4738;604.0179;
117685;561.1732;130.4262;634.7088;
117686;570.3572;127.9264;658.8105;
117687;539.285;124.0875;619.332;
117688;562.449;121.221;667.1067;
117689;575.0272;118.8826;697.7972;
117690;585.2578;115.1024;726.7084;
117691;589.8069;110.9491;747.9011;
117692;589.6838;106.9418;760.8049;
117693;585.6697;103.3934;766.6868;
117694;566.3204;100.1245;744.9214;
117695;543.4562;96.51217;717.7054;
117696;549.3829;94.13909;738.051;
117697;544.7546;92.55694;738.2647;
117698;541.9509;91.57995;740.4647;
